negative, i think you should board from the back of the plane #whatstheholdup #chitocle
negative, @jedediahbila why is united voted every year as one of the worst airlines do enjoy that title you should give jedediah free passes
negative, way to ruin a vacationmy brother has called all night and had multiple places in line only to get dead air on call back 
negative, the passengers waited inside the flight on the runway and returned back in o gate that should not count as a valid journey
negative, refreshes my browser right before checkout error load message ticket price increased in a matter of sec dounotwantmybusiness 
negative, yes it is partly usedthe del ewr is usedthe return flight was cancelled flightled due to technical glitch in operations 
negative, kind of unnerving to watch the guy deicing your plane text on his phone the whole time
negative, days and no call bag or anyone to pick up my call held on ph til am and holding again now insane
negative, no sato rebooked me just upset that my travel office had to fix thisand you couldn t 
negative, has no customer servicephone or in person just a stone wall with a giant middle finger painted on it 
negative, usually an issue with express our of sfo positive note mainline p s was enjoyable 
negative, last thing i want to deal wbefore on a mon i ve already waited the suggested wait timeso i hope i get a call back asap 
negative, ua sitting on tarmac at ord when there are visibly gates open reassign our gate 
negative, i appreciate you looking can you compensate me on anything for my troubles still haven t taken off for a am flight
negative, all i get is an automated system that hangs up on me i finally get a message that some will call me back in hours 
negative, thanks for having ground crews that are surprised when flights arrive 
negative, spent hour trying to check after to use military id for luggage then messed up boarding passforced into line again 
negative, your customer service is crap 
negative, mia ewr # excellent crew ewr iad # no crew to load bags waiting wdoor open freezing mins past departure 
negative, @emrey but it says your agents are too busy and to try back late flightr 
negative, that s still one day over my visa expiring on june which is why i booked my flight on that day 
negative, file loctjycqh bag at airport since last nite not scheduled to get pu unt aft why u shld b ashamed i m disgusted w u 
negative, thanks for reminding me how much easier it is to fly southwest get more agents at sfo 
negative, please provide update on ua this flight has been stranded by united with no information from the crew on the plane 
negative, i remained on hold for hrs to resolve my flight scheduleyour system hung up on me #unhappycustomer
negative, if a business decision is made that inconveniences and possibly causes lost customersis it a good business decision #cranky 
negative, for two days now i have been trying to reach customer service to change my flight 
negative, you bet make this screw up right for once things i need in bag for my job and you have grounded me today #painandsuffering 
negative, thank u for thehr delay then boarding us onto a plane that reeks of vomitflight attendant indicated it wasn t cleaned properly 
negative, thanks seat made for a year old and a broken tv flights year my last on your airline 
negative, how do i see your report team 
negative, @kaha would be nice if you could actually talk to the reserv team it just hangs up on you and has been since last night 
negative, how about a reservation phone system that actually works you know the number is unreachable callbacks are dead air 
negative, why is there only one checkpoint open at jfk terminal ridiculous 
negative, actually we aren t still parked here 
negative, wow flight crew shows up mins before the flight no catering for aa nice why to treat your customers 
negative, thanks for delaying my flight for an hourand then boarding us onto a flight that reeks of vomit because it wasn t cleaned properly 
negative, just landed might want to check flight plane from houston that sound was during takeofflanding
negative, if i miss saying goodbye to my friend cause of your crappy service i swear you will never hear the end of it #americanairlines
negative, flight is awful only one lavatory functioningand people lining upbumpingetc because can t useclass bathroom ridiculous 
negative, what i don t understand isn t flight that i paid premium for getting cancelled flighted and the best you can do is next available flight 
negative, i can t even look at you right now i ll call you when i m not so mad 
negative, thanks for reflight booking problems me on a flight and then leaving my luggage in nyc unbelievable 
negative, i booked and paid for a flight to get me to denver at a specific time for a meeting you failed it wasn t caused by weather
negative, after several trials and several hours of waiting on phone to contact customer care to get my refund all i get is cold shoulder
negative, i requested an online refund option they denied saying the ticket was usedhope they understand the problem from your approach 
negative, nopestill sitting at the gate 
negative, contd i am being told that i am asking for a refund on a used ticket on a flight that got cancelled flightled how is the ticket used 
negative, splitting up my flights quadruples the price
negative, the refund team is far from customer care courtesy they need training on work ethics so it s like sir u r lying how can i help
negative, heynot working ua 
negative, why would a person take hours and hours of wait time just to tell a lie
negative, trying to change my flight and you just hang up on ppl bc call volume is high that s a jokeright 
negative, that is absolutely false stmt you have a comedy of errors incl no catering etc #getyouracttogether
negative, why do i have to go thru the details of the flight i want wthe recording to then repeat all when a real person gets on the line 
negative, worst flight experience i ve ever had will never ever fly your airline again 
negative, still waiting on our bag never got delivered yesterday can t reach a real person for help sendingwith ref number 
negative, fair enough united everybody is doing the best they can although that slight delay is turning into a cancelled flightlation 
negative, it s been hours and still no call and now we are back to being hung up on by an automated system #americanairlines
negative, from a service rep but that hasn t happened yet i m honestly fed up and sick of this no notice when my flight got cancelled flighted
negative, i have those notifications yet the staff on board say that is not accurate and they have no departure time 
negative, i m not know if the seats are actually narrower than other seats but they feel like it or maybe i m extra bloated 
negative, got call saying flight cancelled flightled but checked online and it isn t cancelled flightled no where near bad weather i have job interview
negative, heywhat s happening with #aa zurich jfk appears to have squawked and landed at london heathrow 
negative, are you aware your airbus fleet sucks i d rather fly a c full of rubber dog shit 
negative, is a money sucking airline with terrible terrible customer service
negative, i know im sure you hear it all the time — dont like the new seats im a small guyand i feel the new planes are tight 
negative, how about after hrs at ord another on the tarmacrefuse to move me to an earlier flight you make it up to me #iflyalot #bs
negative, so far all i am getting is maybe your bag will come today we don t know website says status unknown can you help 
negative, my flight was cancelled flightled i need to be rebookedand i can t do it online and they aren t answering calls help 
negative, i filled out that whole form before receiving a poor poor response is there no direct email address in reply 
negative, nope had to rebook through houston so i could get to amarillo before pm stuck in sfo for four hours 
negative, i tried all day have been disconnected due to heavy call volume 
negative, its the abc s of prlet your customers have the most info possible might want to go brush up on the basics 
negative, new flight has me at the window kind of ticked off i pick aisle seats only because i hate window seats 
negative, it is all goodyourk team has been nothing short of amazing with everything 
negative, got rebooked on aa one question thoughdo you automatically refund the check baggage fees for flight that was cancelled flightled 
negative, thanks for delaying our flight for an hourmissing our connecting flight and terrible customer service #neveragain #vacation 
negative, also doesn t help me i m a very frequent flier and united premiere gold apparently that means nothing 
negative, that s wonderful unfortunately doesn t help on this hr flight between to major u s cities 
negative, delayed another hour
negative, i ve been doing this all night can someone please help i need my flt fixed please 
negative, last trip on poor customer service trips in a rowhere i come 
negative, yeaa refund your airline ruined our trip 
negative, define appreciate i doubt the worst major airline in the usa acts on much feedback 
negative, please send help asap to on flight to chicago seatc 
negative, stiiiil waiting please respond as my flight leaves inhrs
negative, your customer service is terrible
negative, now from iah to ewr has broken entertainment system and no wifi despite info on app
negative, @murphyjulie it took them hours to call me back then it disconnected twicei ll never get back to work
negative, worse headed to laguardia delayed why is the tray table the size of a mouse pad and the overhead the size on my pocket 
negative, daysplainsfails
negative, couldn t have possibly messed up our trip anymore than they did thanks for being such a terrible airline 
negative, why did i have to stand at baggage claim for an hour waiting for a bag that you knew never made it on to the plane 
negative, stuck in ord because united can t find their airplane lol #upset terminal right now 
negative, #worstcustservice you should have contingency plans for extra workers during bad weather hours hold #ridiculous
negative, not very helpful if my flight is already cancelled flightled what about reflight booking problems aa has my email and cell yet no notifications 
negative, incompetent rude service today missed my connecting flightthen the customer service desk was terrible to me really upset w untd 
negative, @derekc i leave jaipur tomorrow back to dehli only in delhi one night we need to use our abilities to make magic 
negative, # cancelled flightled # newflight i will be upset if this one cancelled flights too i could have rented a car if they would have been honest 
negative, my flight cancelled flightled new flight hopefully will not 
negative, i did and then she made me feel guilty because it was economy plus and i didn t pay for the extra leg room
negative, terrible experience on ua on exit row in economy has zero legroom have same row booked for return but can t change 
negative, now you change my gate and don t tell me what the fuck is wrong with you people learn to do your fucken job
negative, trying to make an online flight booking problems one way from barbadosnyc but wont let me as says i need a barbados cc why 
negative, no because you will charge me or delay me further united still waiting 
negative, hours late flightr i ve been in transit for a total of twelve hours please just change the plane on flight this is ridiculous sfo
negative, haha and you have to clean a plane that was held overnight in a hangar sounds lovely also don t lie on screensand say it s weather
negative, this delay of flight ua has been painful i sure hope it doesn t cause me or my luggage to miss my ua flight to new delhi 
negative, yes but unbelievable should have a free fare lock
negative, is the worst
negative, i would purchase it if i was there by choice but you guys cancelled flightled my flight and have me stuck at dfw for hours 
negative, no wifi on flight ua sf to ord really wow
negative, worst airline beware they do not maintain there plain been on the runway the past hours
negative, it should be free like other airlines againits not anymore 
negative, existing reservation is fine i was talking about no longer having an cmh ord option gets me in too late flight 
negative, thanks for the reply the box is not mine and i m not missing one it was added to my bag 
negative, haha i did they said it wasn t their fault somehow you guys r a joke
negative, stuck in miamiand one of the worst customer experiences i have ever had will be sure to let everyone know about my time w aa 
negative, no wifi on to that s all ps this tech intro video is a joke 
negative, fyi your staff are telling customers to try other carriers
negative, can t beat the storm out of town if you wait to issue the policy until too late flight nws issued storm warning already 
negative, @upgrd i guess the kit kat looks tasty not going near that sandwich 
negative, delayed cmh to ord ran to gate min bconnectiondoor closed no one around ignored byagent super rude #thanksunited 
negative, cruelunusual to cancelled flight flight w o noticemake someone stay on hold for minlisten to the same ad in a loop
negative, i have no way to contact her while she is in flight this does not work for me her father is about to pass and is heading to denver
negative, made to check in my carry on from flight pbi to newark plane luggage stow not full u r costing me timemoneyaggravation 
negative, have been trying to reach american airlines since last evening to cancelled flight flights worst customer service ever what now 
negative, or i m sure her business will go else where for airline travel her name is kathryn sotelo
negative, poor experienceday at ord chkin emp w cust waiting asked to speak w supervisor told min in a mtg what 
negative, i know where to check my complaint is my ticket said dinner when i booked now it s changed to refreshments where s my refund 
negative, bummer might have to go with card instead ty for response though 
negative, bag mia since wednesday still no word where it is or if we ll ever see it again #lostluggage 
negative, yes to three different checkers along the walk to the plane overkill
negative, without baggage for days and can t get an update from houston airport since monday worst service ever 
negative, i called reservation at am and i m still waiting for someone to call me back
negative, flight to be specific the last two were probably feet apart and within sight of each other
negative, a confirmed flight i m so done thanks for nothing 
negative, we can t all be american airlines i suppose
negative, no email no phone call no nothing you ve screwed with my flight and my family friends flights you cancelled flighted reservations for
negative, if you carecould you have someone call me to explain what is going on 
negative, i was not looking for the fare to be returned on the companion flight don t understand why an additional fee was necessary 
negative, love to report how horrible this flight is to your team let s make it worse as they get to my seat out of all snacks
negative, will flight to yyc be providing free food when we are allowed back on board after the broken lightbulb 
negative, united club team is agot me a seat late flightr stillnot sure why a last min ual cancelled flightlation costs me yet overbooked folks get 
negative, thinks it s a good cs to get everyone through the gate for flight then we wait bc plane not ready
negative, i m rebooked getting home hours late flightr then planned what are the chances i ll ever see my bag again #unhappytraveler
negative, uh i booked it through the ua website why the price change 
negative, hey why automated call me and then hang up at am and why can t i reschedule cancelled flighted flightsweb come on 
negative, delayed going home again getting really tired of delays 
negative, sent this lack if customer service is getting ridiculous 
negative, we are on two more flights todaylet s hope the kit does not get the same treatment 
negative, you might be the only airline not offering waivers keep up the good fight
negative, all rightbut can you give me an email to write to 
negative, you are making me miss big snow in montana not cool 
negative, do it again i will now miss one or probably both our aspen events 
negative, you have the worst reps at jacksonville airport so rude and totally not helpful at all 
negative, that link is not helpful as it does not put me in touch with management
negative, don t need your apologiesneed my bag took minutes from landing to get it unacceptable 
negative, add wifientertainment and the old seats and ill come back 
negative, so we fly into sfo and honululu gets pushed back hours and now it looks like more delays i beg of you plz sort this out soon 
negative, crew has been notifiedpassenger moved but water not fixed now on tarmac two hours 
negative, i will be calling customer service delayed flights today nowluggage misplaceda disaster across the board 
negative, its now days since i contacted customer relations #surf #baggagedrama
negative, understood integration takes timebut no excuse for poor customer service 
negative, super lame that you charge for tv on an international flight to the us it isnt 
negative, as for volunteers to give up seatspeople did now we sit for minutes on plane waiting them to add more people #letsgo 
negative, @malhoit at least you got a response fromtwitter i went for yesterday 
negative, all i want is to know what to do regarding my connecting flights since myis cancelled flightled could you be of assistance 
negative, wind chill in ithica degreesand for the trouble of losing my clothes they give me a t shirt i ll burn it for warmth
negative, yesbut they still don t know where it is i ve been told it might be on a flightbut now no one can confirm it 
negative, you going to transfer my car to me too because it s at the airport you couldn t get me too 
negative, next time i will not volunteer to let you gate check my bag for spacesince you obviously can t deliver it in a timely manner 
negative, can i get some assistance flight cancelled flightled today from phx to dfw not that i m hating but my job is concerned
negative, not anymore finally was ticketed min before takeoff not sure why the confusion with a full fare gsa ticket 
negative, flt delayed because of maintenance that s fixed but can t board because flight crew didn t stay in boarding area 
negative, deserves to go bankrupt just delayed an outbound flight with no info on the connecting flight that we re going to miss
negative, i m sorry it s cold in chicagobut i don t see why that means it takes minutes for my priority bag to show up on the carousel 
negative, customer service has no solution and now we might miss a show because of them
negative, i hope you have a solution or insurance to cover this issue
negative, wasn t just a delay your counter wouldn t take a valid cac card as a valid id which is needed for a tsa precheck on pass
negative, can you please help you ve now rebooked me incorrectly after flight was cancelled flightled please fix my flt to tuesday 
negative, please help regarding pnr a zz f why am i now waitlisted for a flight 
negative, i amcalled paris office this morning againstill waiting it is in miami but apparently tag was taken off 
negative, i was rebookedhowever it would have been nice not to have to wait an extra min at the airport how will you make this right 
negative, westjet and your rep won t do anything about my lost luggagewhich i never even checked with westjet because it was lost in
negative, love how you can t get an agent on the phone and the automated system hangs up on you
negative, i m a minor and freaking out bc i might not make my connecting flight to hawaii so yes i m frustrated
negative, stuck in this airport hours in standbys cuz the pilot showed up late flight in pjsi missed my connectin flight pj s i tell u #nyfw
negative, how best to talk with an agent to reschedule cancelled flighted flight no one answers at aa know it s busybut need help thanks 
negative, you do realize my wife is waiting on a delayed flight at this very moment i m not sure i understand your tweet 
negative, your website was down all day yesterdaytriedx put all info indidnt go thrutoday the flight i bought went up 
negative, nonrefundablehence i wrote doesn t make sense for my credit #nothanks 
negative, =unamerican airlines just lies and poor customer services 
negative, no it weighed and it was the only checked bag
negative, got it worked out had to postpone my trip and pay extra though not easy for a poor graduate student 
negative, need to track lost luggage being shipped to me need ph # for human not automated 
negative, if i wait i ll lose the flight so frustrating 
negative, it most certainly was not 
negative, @cowboycerrone you apologise for his frustrationshis disappointment but not your terrible service #blameshiftoverload
negative, i sent you ahours ago
negative, we followed the baggage rules on your website and was still charges but only going one way
negative, they @cathaypacific @cathaypacificus can t even tell me what country they are in 😥😥
negative, mrshe s on her way nowbut thought id detail the extravaganza for you #dobetter #please
negative, trying to book flight w miles was on hold for m before i gave up need to get on same flight using two diff # and pay tix
negative, been calling different offices already and still no sign of my baggage first time on american air 
negative, just saying the truth you don t even an email # 
negative, flight ua from sfo to burbank has been delayed twice now still no plane in sight get it together 
negative, yes just sayin that was a particularly poorly handled situation 
negative, how do you log out of wifi in flight don t see any option and made typo when logging in help 
negative, from sfo to hnl with zero entertainment systems #youareonyourown
negative, that s the tweet u choose to answerto tell me you re not liable #youretheworst #neveragain 
negative, got off the phone wrep now flight has disappeared locator irrlcd she said i was rescheduled help please 
negative, i had to pay extra cos that flight was no longer available just because it wouldn t accept my us card for a way into nyc 
negative, i have been denied not sure how you charge one way then on way hime
negative, even sochange could not be made onlineinstructed to call an agentmaybe the syastem should allow agents link passengers 
negative, no i did not make connection your stellar employee vicky thomas refused to board me even though empty seats on plane
negative, i can t no one can t get to hold you can t get past the automated reply it hangs up on you 
negative, of course that was the start of my trip wks ago its gone further downhill on my return 
negative, no u don t
negative, how much longer will it take it a guitarnot a royal commission 
negative, trying to get home is beyond complicated it s should not be this hard students are split up and we will not fly aa ever again
negative, contacted yesterday and was told that there s nothing they can do they suggested i email for some compensation cust service 
negative, flight jfk las first the catering was late flightthe no push back crewhrs delay 
negative, is your website down i haven t been able to check in to my flight all morning 
negative, i was abused threatened and forced to travel in a lower cabine last seat in yesterday s flight from houston to sao paulo 
negative, @perfectomobile huh i have sent crash reports in feb alone in one day only app i have that consistently crashes 
negative, surebut different texts changing timegate especially locations across the entire concourse that just seemed a little off 
negative, of the airplane otherwise they would call the policebecause the flight had to take off before ham 
negative, i ve now been in france two days without changing clothes and nothing to keep me warm so please locate my bag and send it to 
negative, me because it might not be so urgent for you but it really is for me 
negative, to late flight nowbut in future flightstrain staff better to handle emergency situationsand ground staff in customer service 
negative, i don t want to waste any more of my time on your airline you ve already robbed hours of my day but i definitely will 
negative, my boyfriend was supposed to be home saturday but his flight from dc was cancelled flightled yet again please get him home 
negative, why am i sitting on this plane for an hour after scheduled takeoff without a cloud in the sky #keepusguessing #isthisyourfirsttry
negative, i tried thatthey have been disrespectful not professionalmyflight been cancelled flighted i have to get home for a surgeryhelp
negative, answer the phones trying to change a reservation and haven t been able to get a human to pick up in two days 
negative, toyou i have to follow you and i m not doing that plus they re no more options that s why i had to fly with you 
negative, your airbus a seats are awful they don t recline 
negative, now because you couldn t add my ktnwhich i asked for numerous times and no one answers the phonei missed my flight #upset 
negative, case id 
negative, flight us from ric dfw was cancelled flightled yesterdayi was on hold wcust service from pm est hoursno answer 
negative, lax m make it happen please else on a cruise with no luggage tomorrow
negative, another fcking delay in the past hours 
negative, i work in customer supportextremely saddened united won t waive change fee for flights i had to cancelled flight due to east coast storms 
negative, still waiting our bags web still can t tell me its location how come @ups @fedex can tell u at any given minute where it is 
negative, @emeyerson @ggreenwald don t wait on a bag go to walmart and get what you need for tomorrow morning 
negative, you re almost as bad as 
negative, you should change your name to united incompetence no flight until mondayhave to take a hour drive now to get to my flight 
negative, use the app you say
negative, so the hrs that you told me was what a guess they ve apparently had the bag hrs now and no call 
negative, there is two hour wait
negative, that s what i tried to dobut when entering email intodevice made email typo no way to fix itno option to log out in 
negative, can t get thru to anyone on phone
negative, when do you anticipate decisions for cancelled flightlations at dfw tomorrow morning need to rearrange hotel reservationsetc asap 
negative, installed and working are not the same kicked me out after an hour and wouldn t let me back in four wasted hours 
negative, club deneast or westboth are disgusting
negative, i have and been denied i called and got hung up on did speaks with manager on second call
negative, i ve been calling your # all morning to change my name for an upcoming trip but am not able to get through please advise 
negative, not even mentioning how rude the customer service was to us as a business owneri d be mortified if my employees acted as yours 
negative, hey i got a call saying our flight was rescheduled but i can t get through to anyone to see if you re providing a hotel for the
negative, but i take meds that make me severely dehydrated {sigh} 
negative, me your email addressi will tell you my ordealthen you tell me what you think is fair 
negative, has time to respond to everyone else s complaints but not mine you just lost a customer
negative, you guys are atrocious far better service as silver on delta than you as a platinum i ll be switching back to delta 
negative, i really down think downgrading the booze food selections at the club is a good way to go how about you look @aircanada 
negative, i did set up notifications through aaus airways still nothing
negative, keeps delaying my flighthorrible customer service 
negative, extra night we have to stay in san juan now how can i check on that 
